StudyName,StudyId,DeviceId,SensorId,Time,Gx,Gy,Gz
will-right,0,0,3,2016-03-18 15:35:10.860,-0.25073242,-0.29101563,0.93896484
will-right,0,0,3,2016-03-18 15:35:10.874,-0.27368164,-0.28222656,0.93530273
will-right,0,0,3,2016-03-18 15:35:10.911,-0.27734375,-0.26391602,0.92333984
will-right,0,0,3,2016-03-18 15:35:10.961,-0.28198242,-0.28686523,0.92089844
will-right,0,0,3,2016-03-18 15:35:10.970,-0.27075195,-0.28076172,0.939209
will-right,0,0,3,2016-03-18 15:35:11.010,-0.26513672,-0.27124023,0.9411621
will-right,0,0,3,2016-03-18 15:35:11.060,-0.2770996,-0.2861328,0.92529297
will-right,0,0,3,2016-03-18 15:35:11.070,-0.2775879,-0.28149414,0.92700195
will-right,0,0,3,2016-03-18 15:35:11.110,-0.2692871,-0.29345703,0.93408203
will-right,0,0,3,2016-03-18 15:35:11.136,-0.27441406,-0.2998047,0.92944336
will-right,0,0,3,2016-03-18 15:35:11.160,-0.2709961,-0.30273438,0.9321289
will-right,0,0,3,2016-03-18 15:35:11.211,-0.26904297,-0.28710938,0.935791
will-right,0,0,3,2016-03-18 15:35:11.228,-0.27416992,-0.2956543,0.92944336
will-right,0,0,3,2016-03-18 15:35:11.260,-0.27001953,-0.29785156,0.93115234
will-right,0,0,3,2016-03-18 15:35:11.312,-0.27197266,-0.29052734,0.9313965
will-right,0,0,3,2016-03-18 15:35:11.336,-0.27612305,-0.30151367,0.92333984
will-right,0,0,3,2016-03-18 15:35:11.363,-0.27441406,-0.30688477,0.9248047
will-right,0,0,3,2016-03-18 15:35:11.384,-0.27026367,-0.2998047,0.9301758
will-right,0,0,3,2016-03-18 15:35:11.425,-0.27270508,-0.30004883,0.9267578
will-right,0,0,3,2016-03-18 15:35:11.460,-0.27368164,-0.29956055,0.9316406
will-right,0,0,3,2016-03-18 15:35:11.485,-0.27124023,-0.2878418,0.9355469
will-right,0,0,3,2016-03-18 15:35:11.536,-0.27612305,-0.29296875,0.9265137
will-right,0,0,3,2016-03-18 15:35:11.560,-0.2734375,-0.29223633,0.92700195
will-right,0,0,3,2016-03-18 15:35:11.575,-0.27416992,-0.2866211,0.9326172
will-right,0,0,3,2016-03-18 15:35:11.635,-0.27197266,-0.29516602,0.9301758
will-right,0,0,3,2016-03-18 15:35:11.643,-0.27392578,-0.29223633,0.94506836
will-right,0,0,3,2016-03-18 15:35:11.685,-0.26513672,-0.28833008,0.9328613
will-right,0,0,3,2016-03-18 15:35:11.711,-0.28515625,-0.29101563,0.9165039
will-right,0,0,3,2016-03-18 15:35:11.735,-0.27612305,-0.30688477,0.9265137
will-right,0,0,3,2016-03-18 15:35:11.784,-0.26391602,-0.2890625,0.9309082
will-right,0,0,3,2016-03-18 15:35:11.810,-0.26416016,-0.3010254,0.94628906
will-right,0,0,3,2016-03-18 15:35:11.835,-0.25561523,-0.31884766,0.94677734
will-right,0,0,3,2016-03-18 15:35:11.885,-0.2619629,-0.36450195,0.92944336
will-right,0,0,3,2016-03-18 15:35:11.911,-0.28295898,-0.3857422,0.8210449
will-right,0,0,3,2016-03-18 15:35:11.935,-0.2722168,-0.5205078,0.8251953
will-right,0,0,3,2016-03-18 15:35:11.988,-0.28588867,-0.43164063,0.94091797
will-right,0,0,3,2016-03-18 15:35:12.009,-0.22143555,-0.41601563,0.8666992
will-right,0,0,3,2016-03-18 15:35:12.034,-0.27026367,-0.5119629,0.798584
will-right,0,0,3,2016-03-18 15:35:12.060,-0.28198242,-0.5197754,0.81274414
will-right,0,0,3,2016-03-18 15:35:12.118,-0.23901367,-0.49121094,0.8051758
will-right,0,0,3,2016-03-18 15:35:12.135,-0.20263672,-0.49560547,0.8720703
will-right,0,0,3,2016-03-18 15:35:12.159,-0.2241211,-0.3544922,0.90722656
will-right,0,0,3,2016-03-18 15:35:12.213,-0.23242188,-0.46142578,0.85253906
will-right,0,0,3,2016-03-18 15:35:12.217,-0.21166992,-0.47875977,0.90283203
will-right,0,0,3,2016-03-18 15:35:12.260,-0.17944336,-0.53881836,0.8156738
will-right,0,0,3,2016-03-18 15:35:12.285,-0.15478516,-0.6633301,0.7824707
will-right,0,0,3,2016-03-18 15:35:12.335,-0.11376953,-0.63964844,0.78808594
will-right,0,0,3,2016-03-18 15:35:12.359,-0.13330078,-0.7480469,0.65527344
will-right,0,0,3,2016-03-18 15:35:12.385,-0.1459961,-0.85717773,0.6430664
will-right,0,0,3,2016-03-18 15:35:12.435,-0.125,-0.80493164,0.5402832
will-right,0,0,3,2016-03-18 15:35:12.449,-0.111572266,-0.93530273,0.5258789
will-right,0,0,3,2016-03-18 15:35:12.485,-0.13110352,-0.8691406,0.48510742
will-right,0,0,3,2016-03-18 15:35:12.537,-0.1262207,-0.9177246,0.50341797
will-right,0,0,3,2016-03-18 15:35:12.560,-0.1394043,-0.86083984,0.47631836
will-right,0,0,3,2016-03-18 15:35:12.584,-0.13745117,-0.87353516,0.46362305
will-right,0,0,3,2016-03-18 15:35:12.636,-0.109375,-0.96069336,0.45996094
will-right,0,0,3,2016-03-18 15:35:12.660,-0.13964844,-0.8684082,0.43359375
will-right,0,0,3,2016-03-18 15:35:12.705,-0.123291016,-0.88427734,0.48046875
will-right,0,0,3,2016-03-18 15:35:12.735,-0.123291016,-1.0014648,0.47558594
will-right,0,0,3,2016-03-18 15:35:12.745,-0.12426758,-0.9157715,0.46142578
will-right,0,0,3,2016-03-18 15:35:12.785,-0.14038086,-0.876709,0.51416016
will-right,0,0,3,2016-03-18 15:35:12.810,-0.13964844,-0.94970703,0.5058594
will-right,0,0,3,2016-03-18 15:35:12.835,-0.18237305,-0.93774414,0.49951172
will-right,0,0,3,2016-03-18 15:35:12.888,-0.18554688,-0.97387695,0.5102539
will-right,0,0,3,2016-03-18 15:35:12.912,-0.21801758,-1.0065918,0.5749512
will-right,0,0,3,2016-03-18 15:35:12.938,-0.27148438,-0.9812012,0.54956055
will-right,0,0,3,2016-03-18 15:35:12.985,-0.30688477,-0.9428711,0.5695801
will-right,0,0,3,2016-03-18 15:35:13.009,-0.33520508,-0.91674805,0.5991211
will-right,0,0,3,2016-03-18 15:35:13.034,-0.38012695,-0.89941406,0.63134766
will-right,0,0,3,2016-03-18 15:35:13.085,-0.43603516,-0.7849121,0.64697266
will-right,0,0,3,2016-03-18 15:35:13.110,-0.48413086,-0.67456055,0.5917969
will-right,0,0,3,2016-03-18 15:35:13.137,-0.5493164,-0.57666016,0.56811523
will-right,0,0,3,2016-03-18 15:35:13.186,-0.5974121,-0.41479492,0.5288086
will-right,0,0,3,2016-03-18 15:35:13.210,-0.642334,-0.37280273,0.5517578
will-right,0,0,3,2016-03-18 15:35:13.235,-0.6706543,-0.29003906,0.5571289
will-right,0,0,3,2016-03-18 15:35:13.285,-0.7072754,-0.19628906,0.49023438
will-right,0,0,3,2016-03-18 15:35:13.310,-0.7297363,-0.1772461,0.51220703
will-right,0,0,3,2016-03-18 15:35:13.329,-0.73535156,-0.15356445,0.51586914
will-right,0,0,3,2016-03-18 15:35:13.386,-0.7819824,-0.107666016,0.5354004
will-right,0,0,3,2016-03-18 15:35:13.411,-0.7861328,-0.1015625,0.5349121
will-right,0,0,3,2016-03-18 15:35:13.421,-0.7932129,-0.08520508,0.5251465
will-right,0,0,3,2016-03-18 15:35:13.465,-0.8156738,-0.09008789,0.515625
will-right,0,0,3,2016-03-18 15:35:13.487,-0.8288574,-0.09838867,0.51538086
will-right,0,0,3,2016-03-18 15:35:13.512,-0.8234863,-0.0859375,0.5258789
will-right,0,0,3,2016-03-18 15:35:13.565,-0.8400879,-0.060791016,0.51416016
will-right,0,0,3,2016-03-18 15:35:13.586,-0.8383789,-0.03149414,0.5048828
will-right,0,0,3,2016-03-18 15:35:13.621,-0.83740234,-0.014160156,0.5202637
will-right,0,0,3,2016-03-18 15:35:13.660,-0.83447266,-0.037109375,0.53393555
will-right,0,0,3,2016-03-18 15:35:13.686,-0.8234863,-0.021240234,0.52441406
will-right,0,0,3,2016-03-18 15:35:13.741,-0.8347168,0.03125,0.5202637
will-right,0,0,3,2016-03-18 15:35:13.761,-0.83618164,0.041259766,0.5366211
will-right,0,0,3,2016-03-18 15:35:13.786,-0.84375,-0.0048828125,0.47705078
will-right,0,0,3,2016-03-18 15:35:13.811,-0.8696289,0.033447266,0.47729492
will-right,0,0,3,2016-03-18 15:35:13.865,-0.84033203,0.024902344,0.5202637
will-right,0,0,3,2016-03-18 15:35:13.889,-0.859375,0.009277344,0.52490234
will-right,0,0,3,2016-03-18 15:35:13.911,-0.8562012,0.010009766,0.53881836
will-right,0,0,3,2016-03-18 15:35:13.962,-0.85839844,-0.018066406,0.50512695
will-right,0,0,3,2016-03-18 15:35:13.988,-0.8666992,0.005126953,0.5307617
will-right,0,0,3,2016-03-18 15:35:14.012,-0.86157227,0.029541016,0.53466797
will-right,0,0,3,2016-03-18 15:35:14.062,-0.8820801,0.016113281,0.49169922
will-right,0,0,3,2016-03-18 15:35:14.071,-0.8503418,0.05419922,0.5661621
will-right,0,0,3,2016-03-18 15:35:14.114,-0.88720703,0.028564453,0.43945313
will-right,0,0,3,2016-03-18 15:35:14.138,-0.86450195,0.006591797,0.48046875
will-right,0,0,3,2016-03-18 15:35:14.160,-0.8469238,0.049316406,0.4951172
will-right,0,0,3,2016-03-18 15:35:14.211,-0.8613281,7.324219E-4,0.5500488
will-right,0,0,3,2016-03-18 15:35:14.235,-0.8601074,0.0014648438,0.5617676
will-right,0,0,3,2016-03-18 15:35:14.261,-0.8708496,0.03881836,0.56225586
will-right,0,0,3,2016-03-18 15:35:14.312,-0.8000488,0.1394043,0.5214844
will-right,0,0,3,2016-03-18 15:35:14.337,-0.7067871,0.13671875,0.51342773
will-right,0,0,3,2016-03-18 15:35:14.360,-0.8322754,0.15307617,0.4975586
will-right,0,0,3,2016-03-18 15:35:14.413,-0.85058594,0.009765625,0.4946289
will-right,0,0,3,2016-03-18 15:35:14.439,-0.86083984,-0.02319336,0.44506836
will-right,0,0,3,2016-03-18 15:35:14.462,-0.829834,-0.080322266,0.5456543
will-right,0,0,3,2016-03-18 15:35:14.510,-0.81689453,-0.13134766,0.5905762
will-right,0,0,3,2016-03-18 15:35:14.536,-0.8166504,-0.11743164,0.5578613
will-right,0,0,3,2016-03-18 15:35:14.561,-0.79833984,-0.119628906,0.59350586
will-right,0,0,3,2016-03-18 15:35:14.588,-0.7758789,-0.09106445,0.57250977
will-right,0,0,3,2016-03-18 15:35:14.635,-0.70043945,-0.10522461,0.5632324
will-right,0,0,3,2016-03-18 15:35:14.661,-0.6567383,-0.19897461,0.53393555
will-right,0,0,3,2016-03-18 15:35:14.685,-0.578125,-0.28881836,0.52197266
will-right,0,0,3,2016-03-18 15:35:14.735,-0.4794922,-0.31713867,0.6125488
will-right,0,0,3,2016-03-18 15:35:14.744,-0.42749023,-0.44848633,0.62646484
will-right,0,0,3,2016-03-18 15:35:14.786,-0.38452148,-0.42114258,0.6994629
will-right,0,0,3,2016-03-18 15:35:14.810,-0.28808594,-0.6569824,0.78759766
will-right,0,0,3,2016-03-18 15:35:14.860,-0.29638672,-0.5944824,0.8317871
will-right,0,0,3,2016-03-18 15:35:14.885,-0.2944336,-0.5559082,0.8251953
will-right,0,0,3,2016-03-18 15:35:14.909,-0.24072266,-0.6784668,0.8613281
will-right,0,0,3,2016-03-18 15:35:14.960,-0.25561523,-0.6804199,0.8210449
will-right,0,0,3,2016-03-18 15:35:14.985,-0.22143555,-0.7841797,0.81518555
will-right,0,0,3,2016-03-18 15:35:15.009,-0.22192383,-0.8666992,0.80908203
will-right,0,0,3,2016-03-18 15:35:15.061,-0.20751953,-1.0275879,0.84033203
will-right,0,0,3,2016-03-18 15:35:15.088,-0.23339844,-0.83618164,0.720459
will-right,0,0,3,2016-03-18 15:35:15.114,-0.21484375,-0.7907715,0.6125488
will-right,0,0,3,2016-03-18 15:35:15.161,-0.18139648,-0.85498047,0.6425781
will-right,0,0,3,2016-03-18 15:35:15.170,-0.15527344,-0.782959,0.57592773
will-right,0,0,3,2016-03-18 15:35:15.211,-0.11767578,-0.82055664,0.6130371
will-right,0,0,3,2016-03-18 15:35:15.265,-0.08911133,-0.82299805,0.6425781
will-right,0,0,3,2016-03-18 15:35:15.273,-0.107910156,-0.7922363,0.5961914
will-right,0,0,3,2016-03-18 15:35:15.309,-0.12158203,-0.7973633,0.5908203
will-right,0,0,3,2016-03-18 15:35:15.335,-0.13061523,-0.82470703,0.5979004
will-right,0,0,3,2016-03-18 15:35:15.362,-0.1328125,-0.8149414,0.58496094
will-right,0,0,3,2016-03-18 15:35:15.409,-0.12695313,-0.8249512,0.54663086
will-right,0,0,3,2016-03-18 15:35:15.435,-0.11816406,-0.8676758,0.5678711
will-right,0,0,3,2016-03-18 15:35:15.460,-0.10205078,-0.8395996,0.58740234
will-right,0,0,3,2016-03-18 15:35:15.509,-0.1081543,-0.84106445,0.5686035
will-right,0,0,3,2016-03-18 15:35:15.534,-0.11401367,-0.8757324,0.56152344
will-right,0,0,3,2016-03-18 15:35:15.560,-0.12792969,-0.80810547,0.5488281
will-right,0,0,3,2016-03-18 15:35:15.610,-0.12084961,-0.7922363,0.5732422
will-right,0,0,3,2016-03-18 15:35:15.635,-0.11425781,-0.8684082,0.5913086
will-right,0,0,3,2016-03-18 15:35:15.661,-0.10449219,-0.8005371,0.58740234
will-right,0,0,3,2016-03-18 15:35:15.685,-0.10498047,-0.8125,0.6201172
will-right,0,0,3,2016-03-18 15:35:15.735,-0.1237793,-0.8327637,0.5932617
will-right,0,0,3,2016-03-18 15:35:15.743,-0.13452148,-0.72753906,0.6147461
will-right,0,0,3,2016-03-18 15:35:15.784,-0.12573242,-0.7709961,0.6340332
will-right,0,0,3,2016-03-18 15:35:15.835,-0.13012695,-0.7421875,0.6179199
will-right,0,0,3,2016-03-18 15:35:15.843,-0.125,-0.7626953,0.6203613
will-right,0,0,3,2016-03-18 15:35:15.886,-0.13598633,-0.7236328,0.6765137
will-right,0,0,3,2016-03-18 15:35:15.911,-0.1394043,-0.7207031,0.6621094
will-right,0,0,3,2016-03-18 15:35:15.937,-0.12231445,-0.7421875,0.70996094
will-right,0,0,3,2016-03-18 15:35:15.986,-0.11816406,-0.6928711,0.7080078
will-right,0,0,3,2016-03-18 15:35:16.013,-0.10888672,-0.7067871,0.7578125
will-right,0,0,3,2016-03-18 15:35:16.040,-0.10864258,-0.6413574,0.7973633
will-right,0,0,3,2016-03-18 15:35:16.085,-0.11376953,-0.57836914,0.8093262
will-right,0,0,3,2016-03-18 15:35:16.119,-0.115478516,-0.56884766,0.85498047
will-right,0,0,3,2016-03-18 15:35:16.135,-0.13232422,-0.52905273,0.845459
will-right,0,0,3,2016-03-18 15:35:16.188,-0.14355469,-0.5078125,0.8510742
will-right,0,0,3,2016-03-18 15:35:16.209,-0.13647461,-0.49487305,0.85131836
will-right,0,0,3,2016-03-18 15:35:16.234,-0.14501953,-0.48657227,0.8527832
will-right,0,0,3,2016-03-18 15:35:16.285,-0.15673828,-0.46972656,0.8449707
will-right,0,0,3,2016-03-18 15:35:16.311,-0.15991211,-0.47143555,0.8547363
will-right,0,0,3,2016-03-18 15:35:16.338,-0.14501953,-0.46142578,0.8625488
will-right,0,0,3,2016-03-18 15:35:16.388,-0.13720703,-0.47314453,0.8894043
will-right,0,0,3,2016-03-18 15:35:16.410,-0.12963867,-0.47802734,0.88061523
will-right,0,0,3,2016-03-18 15:35:16.435,-0.12695313,-0.48217773,0.89160156
will-right,0,0,3,2016-03-18 15:35:16.485,-0.12426758,-0.4802246,0.89160156
will-right,0,0,3,2016-03-18 15:35:16.494,-0.1171875,-0.47460938,0.8894043
will-right,0,0,3,2016-03-18 15:35:16.552,-0.11767578,-0.48266602,0.89453125
will-right,0,0,3,2016-03-18 15:35:16.586,-0.12548828,-0.4790039,0.88671875
will-right,0,0,3,2016-03-18 15:35:16.595,-0.12231445,-0.48828125,0.89331055
will-right,0,0,3,2016-03-18 15:35:16.630,-0.1237793,-0.49121094,0.88305664
will-right,0,0,3,2016-03-18 15:35:16.660,-0.123291016,-0.47924805,0.875
will-right,0,0,3,2016-03-18 15:35:16.685,-0.12792969,-0.4777832,0.8798828
will-right,0,0,3,2016-03-18 15:35:16.738,-0.123535156,-0.46679688,0.87719727
will-right,0,0,3,2016-03-18 15:35:16.759,-0.13208008,-0.45825195,0.8840332
will-right,0,0,3,2016-03-18 15:35:16.784,-0.13452148,-0.4663086,0.8845215
will-right,0,0,3,2016-03-18 15:35:16.835,-0.12646484,-0.46923828,0.8937988
will-right,0,0,3,2016-03-18 15:35:16.860,-0.119628906,-0.4716797,0.8959961
will-right,0,0,3,2016-03-18 15:35:16.889,-0.13085938,-0.46411133,0.90478516
will-right,0,0,3,2016-03-18 15:35:16.935,-0.12963867,-0.46020508,0.89038086
will-right,0,0,3,2016-03-18 15:35:16.960,-0.12817383,-0.4638672,0.88378906
will-right,0,0,3,2016-03-18 15:35:16.985,-0.12890625,-0.46289063,0.8835449
will-right,0,0,3,2016-03-18 15:35:17.001,-0.13256836,-0.45654297,0.88378906
will-right,0,0,3,2016-03-18 15:35:17.060,-0.12182617,-0.45361328,0.8996582
will-right,0,0,3,2016-03-18 15:35:17.067,-0.12524414,-0.45776367,0.89868164
will-right,0,0,3,2016-03-18 15:35:17.110,-0.12841797,-0.4519043,0.8911133
will-right,0,0,3,2016-03-18 15:35:17.160,-0.13330078,-0.4519043,0.8930664
will-right,0,0,3,2016-03-18 15:35:17.169,-0.13256836,-0.44702148,0.88964844
will-right,0,0,3,2016-03-18 15:35:17.211,-0.1315918,-0.44702148,0.8942871
will-right,0,0,3,2016-03-18 15:35:17.235,-0.12548828,-0.45703125,0.8991699
will-right,0,0,3,2016-03-18 15:35:17.294,-0.11645508,-0.45092773,0.90112305
will-right,0,0,3,2016-03-18 15:35:17.311,-0.12963867,-0.45410156,0.90234375
will-right,0,0,3,2016-03-18 15:35:17.338,-0.13720703,-0.4440918,0.88256836
will-right,0,0,3,2016-03-18 15:35:17.386,-0.12133789,-0.45385742,0.9128418
will-right,0,0,3,2016-03-18 15:35:17.409,-0.123046875,-0.45117188,0.9194336
will-right,0,0,3,2016-03-18 15:35:17.436,-0.13085938,-0.44140625,0.9050293
will-right,0,0,3,2016-03-18 15:35:17.461,-0.14477539,-0.4350586,0.89453125
will-right,0,0,3,2016-03-18 15:35:17.510,-0.14111328,-0.4284668,0.8852539
will-right,0,0,3,2016-03-18 15:35:17.539,-0.13793945,-0.40893555,0.89453125
will-right,0,0,3,2016-03-18 15:35:17.585,-0.14746094,-0.4182129,0.9042969
will-right,0,0,3,2016-03-18 15:35:17.593,-0.1430664,-0.42456055,0.8989258
will-right,0,0,3,2016-03-18 15:35:17.635,-0.13891602,-0.421875,0.9069824
will-right,0,0,3,2016-03-18 15:35:17.686,-0.13842773,-0.4243164,0.9030762
will-right,0,0,3,2016-03-18 15:35:17.695,-0.13549805,-0.4248047,0.904541
will-right,0,0,3,2016-03-18 15:35:17.738,-0.13916016,-0.42358398,0.90844727
will-right,0,0,3,2016-03-18 15:35:17.761,-0.13378906,-0.4260254,0.9055176
will-right,0,0,3,2016-03-18 15:35:17.785,-0.13598633,-0.43041992,0.9050293
will-right,0,0,3,2016-03-18 15:35:17.825,-0.13696289,-0.42651367,0.90600586
will-right,0,0,3,2016-03-18 15:35:17.860,-0.118652344,-0.43139648,0.9230957
will-right,0,0,3,2016-03-18 15:35:17.876,-0.122802734,-0.43115234,0.9152832
will-right,0,0,3,2016-03-18 15:35:17.910,-0.12695313,-0.43969727,0.9057617
will-right,0,0,3,2016-03-18 15:35:17.961,-0.13647461,-0.43676758,0.8972168
will-right,0,0,3,2016-03-18 15:35:17.987,-0.14038086,-0.42919922,0.89331055
will-right,0,0,3,2016-03-18 15:35:18.010,-0.12866211,-0.4255371,0.90600586
will-right,0,0,3,2016-03-18 15:35:18.061,-0.1381836,-0.42456055,0.90356445
will-right,0,0,3,2016-03-18 15:35:18.085,-0.13793945,-0.4309082,0.90356445
will-right,0,0,3,2016-03-18 15:35:18.118,-0.13549805,-0.4260254,0.90478516
will-right,0,0,3,2016-03-18 15:35:18.163,-0.12915039,-0.42285156,0.90844727
will-right,0,0,3,2016-03-18 15:35:18.185,-0.1303711,-0.42504883,0.91186523
will-right,0,0,3,2016-03-18 15:35:18.212,-0.13330078,-0.43164063,0.9082031
will-right,0,0,3,2016-03-18 15:35:18.268,-0.12939453,-0.43115234,0.9042969
will-right,0,0,3,2016-03-18 15:35:18.275,-0.1303711,-0.41967773,0.90649414
will-right,0,0,3,2016-03-18 15:35:18.316,-0.14135742,-0.4260254,0.9057617
will-right,0,0,3,2016-03-18 15:35:18.336,-0.13671875,-0.43164063,0.90527344
will-right,0,0,3,2016-03-18 15:35:18.361,-0.13061523,-0.4284668,0.9108887
will-right,0,0,3,2016-03-18 15:35:18.412,-0.13476563,-0.42700195,0.9128418
will-right,0,0,3,2016-03-18 15:35:18.438,-0.13549805,-0.42260742,0.90112305
will-right,0,0,3,2016-03-18 15:35:18.460,-0.13989258,-0.42578125,0.8996582
will-right,0,0,3,2016-03-18 15:35:18.511,-0.13378906,-0.421875,0.9016113
will-right,0,0,3,2016-03-18 15:35:18.535,-0.12841797,-0.4248047,0.9091797
will-right,0,0,3,2016-03-18 15:35:18.560,-0.13330078,-0.4338379,0.9099121
will-right,0,0,3,2016-03-18 15:35:18.611,-0.13208008,-0.42993164,0.9074707
will-right,0,0,3,2016-03-18 15:35:18.638,-0.1340332,-0.42016602,0.90625
will-right,0,0,3,2016-03-18 15:35:18.661,-0.13232422,-0.42333984,0.91430664
will-right,0,0,3,2016-03-18 15:35:18.711,-0.12597656,-0.43188477,0.9082031
will-right,0,0,3,2016-03-18 15:35:18.736,-0.13110352,-0.43041992,0.9033203
will-right,0,0,3,2016-03-18 15:35:18.760,-0.13720703,-0.42456055,0.8964844
will-right,0,0,3,2016-03-18 15:35:18.811,-0.13061523,-0.42529297,0.9116211
will-right,0,0,3,2016-03-18 15:35:18.836,-0.1340332,-0.43164063,0.90844727
will-right,0,0,3,2016-03-18 15:35:18.861,-0.13012695,-0.43359375,0.9067383
will-right,0,0,3,2016-03-18 15:35:18.911,-0.13476563,-0.42797852,0.90234375
will-right,0,0,3,2016-03-18 15:35:18.922,-0.13598633,-0.43066406,0.9033203
will-right,0,0,3,2016-03-18 15:35:18.960,-0.13232422,-0.43432617,0.90649414
will-right,0,0,3,2016-03-18 15:35:19.010,-0.13305664,-0.43603516,0.9099121
will-right,0,0,3,2016-03-18 15:35:19.018,-0.12695313,-0.42822266,0.9111328
will-right,0,0,3,2016-03-18 15:35:19.060,-0.1303711,-0.41552734,0.90649414
will-right,0,0,3,2016-03-18 15:35:19.122,-0.14086914,-0.41479492,0.9050293
will-right,0,0,3,2016-03-18 15:35:19.130,-0.13842773,-0.41357422,0.90649414
will-right,0,0,3,2016-03-18 15:35:19.164,-0.1352539,-0.41918945,0.9067383
will-right,0,0,3,2016-03-18 15:35:19.186,-0.12841797,-0.4387207,0.90722656
will-right,0,0,3,2016-03-18 15:35:19.211,-0.13012695,-0.43823242,0.90478516
will-right,0,0,3,2016-03-18 15:35:19.267,-0.13378906,-0.43652344,0.90527344
will-right,0,0,3,2016-03-18 15:35:19.285,-0.13208008,-0.4248047,0.9020996
will-right,0,0,3,2016-03-18 15:35:19.321,-0.1315918,-0.42358398,0.90893555
will-right,0,0,3,2016-03-18 15:35:19.364,-0.13110352,-0.42773438,0.90893555
will-right,0,0,3,2016-03-18 15:35:19.386,-0.12939453,-0.4375,0.9069824
will-right,0,0,3,2016-03-18 15:35:19.411,-0.13598633,-0.4296875,0.90234375
will-right,0,0,3,2016-03-18 15:35:19.436,-0.12646484,-0.42944336,0.91552734
will-right,0,0,3,2016-03-18 15:35:19.486,-0.12988281,-0.43066406,0.9086914
will-right,0,0,3,2016-03-18 15:35:19.511,-0.1394043,-0.43115234,0.8901367
will-right,0,0,3,2016-03-18 15:35:19.536,-0.140625,-0.43237305,0.90478516
will-right,0,0,3,2016-03-18 15:35:19.587,-0.125,-0.42797852,0.91186523
will-right,0,0,3,2016-03-18 15:35:19.596,-0.12841797,-0.4284668,0.91430664
will-right,0,0,3,2016-03-18 15:35:19.629,-0.13647461,-0.42333984,0.9038086
will-right,0,0,3,2016-03-18 15:35:19.659,-0.12817383,-0.4309082,0.90649414
will-right,0,0,3,2016-03-18 15:35:19.711,-0.12719727,-0.42871094,0.90405273
will-right,0,0,3,2016-03-18 15:35:19.738,-0.14086914,-0.42919922,0.90234375
will-right,0,0,3,2016-03-18 15:35:19.760,-0.13842773,-0.43432617,0.904541
will-right,0,0,3,2016-03-18 15:35:19.785,-0.12695313,-0.42822266,0.907959
will-right,0,0,3,2016-03-18 15:35:19.835,-0.1328125,-0.42651367,0.9030762
will-right,0,0,3,2016-03-18 15:35:19.859,-0.1303711,-0.42993164,0.9116211
will-right,0,0,3,2016-03-18 15:35:19.884,-0.1328125,-0.4284668,0.90722656
will-right,0,0,3,2016-03-18 15:35:19.935,-0.13110352,-0.42919922,0.90844727
will-right,0,0,3,2016-03-18 15:35:19.959,-0.12207031,-0.42797852,0.9145508
will-right,0,0,3,2016-03-18 15:35:19.985,-0.12695313,-0.4267578,0.9111328
will-right,0,0,3,2016-03-18 15:35:20.035,-0.1381836,-0.42578125,0.9038086
will-right,0,0,3,2016-03-18 15:35:20.064,-0.13867188,-0.42407227,0.8991699
will-right,0,0,3,2016-03-18 15:35:20.088,-0.13720703,-0.42578125,0.9033203
will-right,0,0,3,2016-03-18 15:35:20.120,-0.13378906,-0.42773438,0.90625
will-right,0,0,3,2016-03-18 15:35:20.160,-0.12451172,-0.43237305,0.9145508
will-right,0,0,3,2016-03-18 15:35:20.186,-0.123535156,-0.42749023,0.91674805
will-right,0,0,3,2016-03-18 15:35:20.210,-0.13061523,-0.41625977,0.9057617
will-right,0,0,3,2016-03-18 15:35:20.262,-0.13354492,-0.42285156,0.907959
will-right,0,0,3,2016-03-18 15:35:20.286,-0.12963867,-0.42529297,0.9050293
will-right,0,0,3,2016-03-18 15:35:20.314,-0.13769531,-0.42407227,0.9013672
will-right,0,0,3,2016-03-18 15:35:20.335,-0.14819336,-0.4230957,0.9030762
will-right,0,0,3,2016-03-18 15:35:20.386,-0.13598633,-0.4248047,0.9050293
will-right,0,0,3,2016-03-18 15:35:20.410,-0.12841797,-0.4255371,0.9042969
will-right,0,0,3,2016-03-18 15:35:20.435,-0.1274414,-0.4267578,0.91503906
will-right,0,0,3,2016-03-18 15:35:20.488,-0.13354492,-0.42407227,0.9128418
will-right,0,0,3,2016-03-18 15:35:20.511,-0.12841797,-0.42871094,0.9157715
will-right,0,0,3,2016-03-18 15:35:20.536,-0.12939453,-0.42749023,0.9135742
will-right,0,0,3,2016-03-18 15:35:20.585,-0.12963867,-0.4243164,0.9082031
will-right,0,0,3,2016-03-18 15:35:20.617,-0.13549805,-0.4230957,0.9016113
will-right,0,0,3,2016-03-18 15:35:20.635,-0.1381836,-0.42260742,0.8996582
will-right,0,0,3,2016-03-18 15:35:20.685,-0.13598633,-0.4206543,0.9050293
will-right,0,0,3,2016-03-18 15:35:20.693,-0.12915039,-0.42504883,0.920166
will-right,0,0,3,2016-03-18 15:35:20.735,-0.12939453,-0.43066406,0.91748047
will-right,0,0,3,2016-03-18 15:35:20.760,-0.13745117,-0.42333984,0.9001465
will-right,0,0,3,2016-03-18 15:35:20.786,-0.14257813,-0.41723633,0.90063477
will-right,0,0,3,2016-03-18 15:35:20.835,-0.1352539,-0.4116211,0.90625
will-right,0,0,3,2016-03-18 15:35:20.860,-0.1328125,-0.4152832,0.9086914
