StudyName,StudyId,DeviceId,SensorId,Time,AmbientLight
shibo-right,0,0,2,2016-03-21 13:13:47.600,0
shibo-right,0,0,2,2016-03-21 13:13:48.098,0
shibo-right,0,0,2,2016-03-21 13:13:48.592,0
shibo-right,0,0,2,2016-03-21 13:13:49.091,0
shibo-right,0,0,2,2016-03-21 13:13:49.598,0
shibo-right,0,0,2,2016-03-21 13:13:50.091,0
shibo-right,0,0,2,2016-03-21 13:13:50.599,0
shibo-right,0,0,2,2016-03-21 13:13:51.092,0
shibo-right,0,0,2,2016-03-21 13:13:51.601,0
shibo-right,0,0,2,2016-03-21 13:13:52.097,0
shibo-right,0,0,2,2016-03-21 13:13:52.597,0
shibo-right,0,0,2,2016-03-21 13:13:53.097,0
shibo-right,0,0,2,2016-03-21 13:13:53.601,0
shibo-right,0,0,2,2016-03-21 13:13:54.097,0
shibo-right,0,0,2,2016-03-21 13:13:54.616,0
shibo-right,0,0,2,2016-03-21 13:13:55.100,0
shibo-right,0,0,2,2016-03-21 13:13:55.623,0
shibo-right,0,0,2,2016-03-21 13:13:56.098,0
shibo-right,0,0,2,2016-03-21 13:13:56.605,0
shibo-right,0,0,2,2016-03-21 13:13:57.097,0
shibo-right,0,0,2,2016-03-21 13:13:57.601,0
shibo-right,0,0,2,2016-03-21 13:13:58.098,0
shibo-right,0,0,2,2016-03-21 13:13:58.622,0
shibo-right,0,0,2,2016-03-21 13:13:59.116,0
shibo-right,0,0,2,2016-03-21 13:13:59.600,0
shibo-right,0,0,2,2016-03-21 13:14:00.099,0
shibo-right,0,0,2,2016-03-21 13:14:00.601,0
shibo-right,0,0,2,2016-03-21 13:14:01.099,0
shibo-right,0,0,2,2016-03-21 13:14:01.597,0
shibo-right,0,0,2,2016-03-21 13:14:02.117,0
shibo-right,0,0,2,2016-03-21 13:14:02.603,0
shibo-right,0,0,2,2016-03-21 13:14:03.116,0
shibo-right,0,0,2,2016-03-21 13:14:03.598,0
shibo-right,0,0,2,2016-03-21 13:14:04.122,0
shibo-right,0,0,2,2016-03-21 13:14:04.602,0
shibo-right,0,0,2,2016-03-21 13:14:05.122,0
shibo-right,0,0,2,2016-03-21 13:14:05.601,0
shibo-right,0,0,2,2016-03-21 13:14:06.126,0
shibo-right,0,0,2,2016-03-21 13:14:06.600,0
shibo-right,0,0,2,2016-03-21 13:14:07.116,0
shibo-right,0,0,2,2016-03-21 13:14:07.617,0
shibo-right,0,0,2,2016-03-21 13:14:08.100,0
shibo-right,0,0,2,2016-03-21 13:14:08.599,0
shibo-right,0,0,2,2016-03-21 13:14:09.098,0
shibo-right,0,0,2,2016-03-21 13:14:09.608,0
shibo-right,0,0,2,2016-03-21 13:14:10.118,0
shibo-right,0,0,2,2016-03-21 13:14:10.619,0
shibo-right,0,0,2,2016-03-21 13:14:11.110,0
shibo-right,0,0,2,2016-03-21 13:14:11.625,0
shibo-right,0,0,2,2016-03-21 13:14:12.108,0
shibo-right,0,0,2,2016-03-21 13:14:12.618,0
shibo-right,0,0,2,2016-03-21 13:14:13.117,0
shibo-right,0,0,2,2016-03-21 13:14:13.610,0
shibo-right,0,0,2,2016-03-21 13:14:14.097,0
shibo-right,0,0,2,2016-03-21 13:14:14.606,0
shibo-right,0,0,2,2016-03-21 13:14:15.106,0
shibo-right,0,0,2,2016-03-21 13:14:15.623,0
shibo-right,0,0,2,2016-03-21 13:14:16.123,0
shibo-right,0,0,2,2016-03-21 13:14:16.616,0
shibo-right,0,0,2,2016-03-21 13:14:17.115,0
shibo-right,0,0,2,2016-03-21 13:14:17.616,0
shibo-right,0,0,2,2016-03-21 13:14:18.128,0
shibo-right,0,0,2,2016-03-21 13:14:18.616,0
shibo-right,0,0,2,2016-03-21 13:14:19.126,0
shibo-right,0,0,2,2016-03-21 13:14:19.616,0
shibo-right,0,0,2,2016-03-21 13:14:20.124,0
shibo-right,0,0,2,2016-03-21 13:14:20.623,0
shibo-right,0,0,2,2016-03-21 13:14:21.116,0
shibo-right,0,0,2,2016-03-21 13:14:21.615,0
shibo-right,0,0,2,2016-03-21 13:14:22.116,0
shibo-right,0,0,2,2016-03-21 13:14:22.617,0
shibo-right,0,0,2,2016-03-21 13:14:23.128,0
shibo-right,0,0,2,2016-03-21 13:14:23.617,0
shibo-right,0,0,2,2016-03-21 13:14:24.117,0
shibo-right,0,0,2,2016-03-21 13:14:24.606,0
shibo-right,0,0,2,2016-03-21 13:14:25.128,0
shibo-right,0,0,2,2016-03-21 13:14:25.618,0
shibo-right,0,0,2,2016-03-21 13:14:26.116,0
shibo-right,0,0,2,2016-03-21 13:14:26.619,0
shibo-right,0,0,2,2016-03-21 13:14:27.124,0
shibo-right,0,0,2,2016-03-21 13:14:27.623,0
shibo-right,0,0,2,2016-03-21 13:14:28.106,0
shibo-right,0,0,2,2016-03-21 13:14:28.630,0
shibo-right,0,0,2,2016-03-21 13:14:29.118,0
shibo-right,0,0,2,2016-03-21 13:14:29.618,0
shibo-right,0,0,2,2016-03-21 13:14:30.118,0
shibo-right,0,0,2,2016-03-21 13:14:30.608,0
shibo-right,0,0,2,2016-03-21 13:14:31.106,0
shibo-right,0,0,2,2016-03-21 13:14:31.624,0
shibo-right,0,0,2,2016-03-21 13:14:32.123,0
shibo-right,0,0,2,2016-03-21 13:14:32.623,0
shibo-right,0,0,2,2016-03-21 13:14:33.122,0
shibo-right,0,0,2,2016-03-21 13:14:33.617,0
shibo-right,0,0,2,2016-03-21 13:14:34.118,0
shibo-right,0,0,2,2016-03-21 13:14:34.616,0
shibo-right,0,0,2,2016-03-21 13:14:35.116,0
shibo-right,0,0,2,2016-03-21 13:14:35.616,0
shibo-right,0,0,2,2016-03-21 13:14:36.122,0
shibo-right,0,0,2,2016-03-21 13:14:36.646,0
shibo-right,0,0,2,2016-03-21 13:14:37.117,0
shibo-right,0,0,2,2016-03-21 13:14:37.622,0
shibo-right,0,0,2,2016-03-21 13:14:38.116,0
shibo-right,0,0,2,2016-03-21 13:14:38.615,0
shibo-right,0,0,2,2016-03-21 13:14:39.125,0
shibo-right,0,0,2,2016-03-21 13:14:39.616,0
shibo-right,0,0,2,2016-03-21 13:14:40.118,0
shibo-right,0,0,2,2016-03-21 13:14:40.623,0
shibo-right,0,0,2,2016-03-21 13:14:41.116,0
shibo-right,0,0,2,2016-03-21 13:14:41.623,0
shibo-right,0,0,2,2016-03-21 13:14:42.117,0
shibo-right,0,0,2,2016-03-21 13:14:42.616,0
shibo-right,0,0,2,2016-03-21 13:14:43.116,0
shibo-right,0,0,2,2016-03-21 13:14:43.622,0
shibo-right,0,0,2,2016-03-21 13:14:44.123,0
shibo-right,0,0,2,2016-03-21 13:14:44.623,0
shibo-right,0,0,2,2016-03-21 13:14:45.117,0
shibo-right,0,0,2,2016-03-21 13:14:45.613,0
shibo-right,0,0,2,2016-03-21 13:14:46.118,0
